Wall time,Step,Value
1743051877.703194,0,0.06695286184549332
1743052003.1148152,1,0.039347462356090546
1743052122.5407493,2,0.05096780136227608
1743052255.3981524,3,0.04596320912241936
1743052395.3781478,4,0.06066957861185074
1743052537.2918587,5,0.029866129159927368
1743052678.4657795,6,0.031866781413555145
1743052817.5837889,7,0.024005047976970673
1743052958.1304886,8,0.02231636829674244
1743053099.2899227,9,0.022003410384058952
1743053242.516864,10,0.022064946591854095
1743053398.2229245,11,0.02101125568151474
1743053554.9175825,12,0.021039022132754326
1743053714.6032407,13,0.0213494710624218
1743053875.316686,14,0.020633269101381302
1743054034.1441286,15,0.02102568931877613
1743054191.9921093,16,0.0211162306368351
1743054350.380123,17,0.021226465702056885
1743054508.9874005,18,0.02136024460196495
1743054669.2798254,19,0.019440438598394394
1743054829.7992375,20,0.019426578655838966
1743054980.416333,21,0.01957583799958229
1743055123.614066,22,0.019810575991868973
1743055266.1180513,23,0.019937431439757347
1743055408.3476603,24,0.0197782963514328
1743055550.8072972,25,0.019630026072263718
1743055693.2881944,26,0.019699636846780777
1743055836.2989695,27,0.01971413381397724
1743055977.9746823,28,0.0197039395570755
1743056122.3148155,29,0.019705254584550858
1743056266.8619428,30,0.019704652950167656
1743056411.5789053,31,0.019707856699824333
1743056554.334869,32,0.019711405038833618
1743056698.958021,33,0.01970963552594185
1743056844.301009,34,0.01970779336988926
1743056989.6660364,35,0.019703909754753113
1743057132.1655686,36,0.019709881395101547
1743057275.9329336,37,0.019709836691617966
1743057421.5628474,38,0.01970713771879673
1743057568.0866795,39,0.019707120954990387
1743057714.4772334,40,0.01970610022544861
1743057859.447855,41,0.019705098122358322
1743058003.876679,42,0.019705945625901222
1743058148.2347689,43,0.019704652950167656
1743058293.1938155,44,0.019704801961779594
1743058438.3047616,45,0.019704842939972878
1743058581.7800293,46,0.019704626873135567
1743058723.7699203,47,0.019704394042491913
1743058865.9393692,48,0.019704706966876984
1743059009.5422628,49,0.019704977050423622
1743059155.5368962,50,0.01971103623509407
1743059298.068714,51,0.01970576122403145
1743059440.797504,52,0.019704995676875114
1743059585.1046987,53,0.01971210166811943
1743059729.6102126,54,0.019704872742295265
1743059873.517476,55,0.019712474197149277
1743060015.158567,56,0.019704043865203857
1743060156.9314537,57,0.019707946106791496
1743060299.2579226,58,0.01970910094678402
1743060441.2727797,59,0.01970600336790085
1743060582.871724,60,0.019707217812538147
1743060726.4500704,61,0.019707243889570236
1743060871.1405444,62,0.019707368686795235
1743061000.548748,63,0.019705530256032944
1743061116.6550424,64,0.019709046930074692
1743061233.9191885,65,0.019705943763256073
1743061351.7576556,66,0.019710689783096313
1743061470.88584,67,0.019713370129466057
1743061589.7467444,68,0.019705835729837418
1743061706.181784,69,0.01970934309065342
1743061823.906776,70,0.019708335399627686
1743061940.5245068,71,0.019708719104528427
1743062058.2487462,72,0.019704926759004593
1743062176.3732533,73,0.019707556813955307
1743062292.8547912,74,0.019708648324012756
1743062410.3708398,75,0.019715992733836174
1743062526.769204,76,0.019704239442944527
1743062644.2511694,77,0.01971251703798771
1743062762.7153878,78,0.01970401033759117
1743062878.8322234,79,0.019704507663846016
1743062995.1407645,80,0.019706660881638527
1743063111.5289392,81,0.01970563642680645
1743063227.8716724,82,0.01970500685274601
1743063342.2040133,83,0.01970752701163292
1743063456.2134593,84,0.019700881093740463
1743063571.6837654,85,0.019701676443219185
1743063688.1798477,86,0.019708093255758286
1743063803.9828703,87,0.019709056243300438
1743063921.0085256,88,0.019708028063178062
1743064037.4292762,89,0.01970706693828106
1743064152.8182285,90,0.019704163074493408
1743064266.8590152,91,0.019703054800629616
1743064382.1655416,92,0.01970650628209114
1743064498.035376,93,0.01970730349421501
1743064612.1290002,94,0.019710781052708626
1743064726.2735677,95,0.01970655471086502
1743064841.764936,96,0.019703004509210587
1743064966.987909,97,0.019706714898347855
1743065082.865978,98,0.019706379622220993
1743065199.3447711,99,0.019705038517713547
