Wall time,Step,Value
1743092356.4313,0,0.03094891458749771
1743092441.1051338,1,0.033630527555942535
1743092527.7770333,2,0.018506379798054695
1743092613.006341,3,0.01967817358672619
1743092698.7997868,4,0.0259089358150959
1743092784.6250486,5,0.027594154700636864
1743092870.5269687,6,0.01650172472000122
1743092956.4978516,7,0.01605484075844288
1743093042.6277092,8,0.016655271872878075
1743093128.173479,9,0.016017908230423927
1743093214.0399888,10,0.020513957366347313
1743093299.7326221,11,0.02235473319888115
1743093385.450506,12,0.011993451975286007
1743093471.3948245,13,0.012889283709228039
1743093556.9132068,14,0.01223363820463419
1743093642.4416158,15,0.012789078988134861
1743093727.329956,16,0.012686491012573242
1743093812.863588,17,0.012565634213387966
1743093897.8373559,18,0.011357097886502743
1743093983.0049508,19,0.011361384764313698
1743094068.1001341,20,0.011440635658800602
1743094153.492919,21,0.010767489671707153
1743094238.8359766,22,0.011034151539206505
1743094323.9173458,23,0.01105582993477583
1743094408.4750223,24,0.010633589699864388
1743094493.5397289,25,0.01217020582407713
1743094577.9074717,26,0.011454873718321323
1743094662.464467,27,0.012174209579825401
1743094746.442519,28,0.011679127812385559
1743094831.1978376,29,0.012937426567077637
1743094915.8779826,30,0.010988656431436539
1743095001.3691366,31,0.010263117030262947
1743095087.167108,32,0.010349052026867867
1743095172.0980296,33,0.010377736762166023
1743095257.5137393,34,0.010422101244330406
1743095342.3864853,35,0.010481809265911579
1743095426.9301853,36,0.01048889011144638
1743095511.9429498,37,0.010544086806476116
1743095597.0546684,38,0.010501626878976822
1743095681.6148422,39,0.010513906367123127
1743095766.6122892,40,0.010517326183617115
1743095852.7339327,41,0.010542155243456364
