Wall time,Step,Value
1743103618.047985,0,0.06692317128181458
1743103706.5522957,1,0.05845748633146286
1743103795.111425,2,0.03875282406806946
1743103883.885784,3,0.03408410772681236
1743103972.461804,4,0.037134137004613876
1743104062.028801,5,0.03248666599392891
1743104150.4141245,6,0.025360021740198135
1743104238.584713,7,0.023523150011897087
1743104326.6093905,8,0.02350620925426483
1743104414.4089184,9,0.022902902215719223
1743104502.4411802,10,0.02198871225118637
1743104590.0893867,11,0.02181999571621418
1743104678.0319371,12,0.021222494542598724
1743104765.9834101,13,0.021134641021490097
1743104853.6244218,14,0.02107267454266548
1743104942.8391263,15,0.020449131727218628
1743105031.1039152,16,0.021270452067255974
1743105119.6786702,17,0.02077607810497284
1743105208.6567774,18,0.021143430843949318
1743105297.4230778,19,0.020794598385691643
1743105385.4848506,20,0.021183853968977928
1743105473.6331494,21,0.02133355103433132
1743105561.5926466,22,0.019697733223438263
1743105649.4990535,23,0.019853616133332253
1743105737.463353,24,0.019944174215197563
1743105826.56277,25,0.019999375566840172
1743105915.0829082,26,0.020319852977991104
1743106003.2319858,27,0.020255964249372482
1743106090.9177976,28,0.02029591239988804
1743106179.0454743,29,0.020197149366140366
1743106266.984206,30,0.020253269001841545
1743106354.253414,31,0.020289266481995583
1743106441.5622585,32,0.02029418759047985
